start;end;duration;phases;nphases;jobs;njobs;days;ndays
250580303246;250580368594;65348;1,2;2;9;1;1;1
250580368594;250580624231;255637;1,2;2;9;1;1;1
250580624231;250580667431;43200;1,2;2;9;1;1;1
250580667431;250581006383;338952;1,2;2;9;1;1;1
250581006383;250581063093;56710;1,2;2;9;1;1;1
250581063093;250581148423;85330;1,2;2;9;1;1;1
250581148423;250581152290;3867;1,2,4;3;9;1;1;1
250581152290;250581215164;62874;1,2;2;9;1;1;1
250581215164;250582226488;1011324;1,2;2;9;1;1;1
250582226488;250582233645;7157;1,2;2;9;1;1;1
250582233645;250582265989;32344;1,2;2;9;1;1;1
250582265989;250582298613;32624;1,2;2;9;1;1;1
250582298613;250582302982;4369;0,1,2;3;9;1;1;1
250582302982;250582318174;15192;0,1,2;3;9;1;1;1
250582318174;250582323584;5410;0,1,2;3;9;1;1;1
250582323584;250582328817;5233;0,1,2;3;9;1;1;1
250582328817;250582329600;783;0,1,2;3;9;1;1;1
250582329600;250582333649;4049;0,1,2;3;9;1;1;1
250582333649;250582333731;82;0,1,2;3;9;1;1;1
250582333731;250582333918;187;0,1,2;3;9;1;1;1
250582333918;250582334150;232;0,1,2;3;9;1;1;1
250582334150;250582340841;6691;0,1,2;3;9;1;1;1
250582340841;250582341088;247;0,1,2;3;9;1;1;1
250582341088;250582345417;4329;0,1,2;3;9;1;1;1
250582345417;250582347003;1586;0,1,2;3;9;1;1;1
250582347003;250582349378;2375;0,1,2;3;9;1;1;1
250582349378;250582349395;17;0,1,2;3;9;1;1;1
250582349395;250582349450;55;0,1,2;3;9;1;1;1
250582349450;250582350224;774;0,1,2;3;9;1;1;1
250582350224;250582350437;213;0,1,2;3;9;1;1;1
250582350437;250582350514;77;0,1,2;3;9;1;1;1
250582350514;250582352322;1808;0,1,2;3;9;1;1;1
250582352322;250582353320;998;0,1,2;3;9;1;1;1
250582353320;250582353394;74;0,1,2;3;9;1;1;1
250582353394;250582353857;463;0,1,2;3;9;1;1;1
250582353857;250582353998;141;0,1,2;3;9;1;1;1
250582353998;250582354053;55;0,1,2;3;9;1;1;1
250582354053;250582354408;355;0,1,2;3;9;1;1;1
250582354408;250582354555;147;0,1,2;3;9;1;1;1
250582354555;250582355901;1346;0,1,2;3;9;1;1;1
250582355901;250582356929;1028;0,1,2;3;9;1;1;1
250582356929;250582356995;66;0,1,2;3;9;1;1;1
250582356995;250582357084;89;0,1,2;3;9;1;1;1
250582357084;250582357650;566;0,1,2;3;9;1;1;1
250582357650;250582358450;800;0,1,2;3;9;1;1;1
250582358450;250582358778;328;0,1,2;3;9;1;1;1
250582358778;250582358816;38;0,1,2;3;9;1;1;1
250582358816;250582359124;308;0,1,2;3;9;1;1;1
250582359124;250582359691;567;0,1,2;3;9;1;1;1
250582359691;250582361816;2125;0,1,2;3;9;1;1;1
250582361816;250582362873;1057;0,1,2;3;9;1;1;1
250582362873;250582364367;1494;0,1,2;3;9;1;1;1
250582364367;250582372800;8433;0,1,2;3;9;1;1;1
250582372800;250582380241;7441;0,1,2;3;9;1;1;1
250582380241;250582381495;1254;0,1,2;3;9;1;1;1
250582381495;250582385268;3773;0,1,2;3;9;1;1;1
250582385268;250582385971;703;0,1,2;3;9;1;1;1
250582385971;250582386040;69;0,1,2;3;9;1;1;1
250582386040;250582386906;866;0,1,2;3;9;1;1;1
250582386906;250582389026;2120;0,1,2;3;9;1;1;1
250582389026;250582390301;1275;0,1,2;3;9;1;1;1
250582390301;250582390494;193;0,1,2;3;9;1;1;1
250582390494;250582390569;75;0,1,2;3;9;1;1;1
250582390569;250582391131;562;0,1,2;3;9;1;1;1
250582391131;250582391732;601;0,1,2;3;9;1;1;1
250582391732;250582393120;1388;0,1,2;3;9;1;1;1
250582393120;250582393923;803;0,1,2;3;9;1;1;1
250582393923;250582393985;62;0,1,2;3;9;1;1;1
250582393985;250582394013;28;0,1,2;3;9;1;1;1
250582394013;250582394062;49;0,1,2;3;9;1;1;1
250582394062;250582394116;54;0,1,2;3;9;1;1;1
250582394116;250582394292;176;0,1,2;3;9;1;1;1
250582394292;250582396117;1825;0,1,2;3;9;1;1;1
250582396117;250582398663;2546;0,1,2;3;9;1;1;1
250582398663;250582400768;2105;0,1,2;3;9;1;1;1
250582400768;250582400990;222;0,1,2;3;9;1;1;1
250582400990;250582402642;1652;0,1,2;3;9;1;1;1
250582402642;250582412144;9502;0,1,2;3;9;1;1;1
250582412144;250582412206;62;0,1,2;3;9;1;1;1
250582412206;250582413370;1164;0,1,2;3;9;1;1;1
250582413370;250582413719;349;0,1,2;3;9;1;1;1
250582413719;250582413784;65;0,1,2;3;9;1;1;1
250582413784;250582414218;434;0,1,2;3;9;1;1;1
250582414218;250582414428;210;0,1,2;3;9;1;1;1
250582414428;250582414885;457;0,1,2;3;9;1;1;1
250582414885;250582415762;877;0,1,2;3;9;1;1;1
250582415762;250582416637;875;0,1,2;3;9;1;1;1
250582416637;250582418804;2167;0,1,2;3;9;1;1;1
250582418804;250582418896;92;0,1,2;3;9;1;1;1
250582418896;250582425083;6187;0,1,2;3;9;1;1;1
250582425083;250582426215;1132;0,1,2;3;9;1;1;1
250582426215;250582428536;2321;0,1,2;3;9;1;1;1
250582428536;250582433022;4486;0,1,2;3;9;1;1;1
250582433022;250582436077;3055;0,1,2;3;9;1;1;1
250582436077;250582437353;1276;0,1,2;3;9;1;1;1
250582437353;250582437567;214;0,1,2;3;9;1;1;1
250582437567;250582438213;646;0,1,2;3;9;1;1;1
250582438213;250582439173;960;0,1,2;3;9;1;1;1
250582439173;250582439505;332;0,1,2;3;9;1;1;1
250582439505;250582439691;186;0,1,2;3;9;1;1;1
250582439691;250582439786;95;0,1,2;3;9;1;1;1
250582439786;250582441669;1883;0,1,2;3;9;1;1;1
250582441669;250582442812;1143;0,1,2;3;9;1;1;1
250582442812;250582446774;3962;0,1,2;3;9;1;1;1
250582446774;250582448429;1655;0,1,2;3;9;1;1;1
250582448429;250582449466;1037;0,1,2;3;9;1;1;1
250582449466;250582454096;4630;0,1,2;3;9;1;1;1
250582454096;250582454744;648;0,1,2;3;9;1;1;1
250582454744;250582456112;1368;0,1,2;3;9;1;1;1
250582456112;250582463572;7460;0,1,2;3;9;1;1;1
250582463572;250582479282;15710;0,1,2;3;9;1;1;1
250582479282;250582481849;2567;0,1,2;3;9;1;1;1
250582481849;250582497065;15216;0,1,2;3;9;1;1;1
250582497065;250582501757;4692;0,1,2;3;9;1;1;1
250582501757;250582502218;461;0,1,2;3;9;1;1;1
250582502218;250582502417;199;0,1,2;3;9;1;1;1
250582502417;250582503142;725;0,1,2;3;9;1;1;1
250582503142;250582505294;2152;0,1,2;3;9;1;1;1
250582505294;250582505883;589;0,1,2;3;9;1;1;1
250582505883;250582506442;559;0,1,2;3;9;1;1;1
250582506442;250582506971;529;0,1,2;3;9;1;1;1
250582506971;250582507269;298;0,1,2;3;9;1;1;1
250582507269;250582508046;777;0,1,2;3;9;1;1;1
250582508046;250582508161;115;0,1,2;3;9;1;1;1
250582508161;250582508374;213;0,1,2;3;9;1;1;1
250582508374;250582508590;216;0,1,2;3;9;1;1;1
250582508590;250582508724;134;0,1,2;3;9;1;1;1
250582508724;250582534496;25772;0,1,2;3;9;1;1;1
250582534496;250582534510;14;0,1,2;3;9;1;1;1
250582534510;250582534725;215;0,1,2;3;9;1;1;1
250582534725;250582535319;594;0,1,2;3;9;1;1;1
250582535319;250582537765;2446;0,1,2;3;9;1;1;1
250582537765;250582538221;456;0,1,2;3;9;1;1;1
250582538221;250582539539;1318;0,1,2;3;9;1;1;1
250582539539;250582546123;6584;0,1,2;3;9;1;1;1
250582546123;250582548901;2778;0,1,2;3;9;1;1;1
250582548901;250582549499;598;0,1,2;3;9;1;1;1
250582549499;250582549810;311;0,1,2;3;9;1;1;1
250582549810;250582550656;846;0,1,2;3;9;1;1;1
250582550656;250582552166;1510;0,1,2;3;9;1;1;1
250582552166;250582552983;817;0,1,2;3;9;1;1;1
250582552983;250582555934;2951;0,1,2;3;9;1;1;1
250582555934;250582559203;3269;0,1,2;3;9;1;1;1
250582559203;250582562069;2866;0,1,2;3;9;1;1;1
250582562069;250582564884;2815;0,1,2;3;9;1;1;1
250582564884;250582565552;668;0,1,2;3;9;1;1;1
250582565552;250582566681;1129;0,1,2;3;9;1;1;1
250582566681;250582567499;818;0,1,2;3;9;1;1;1
250582567499;250582568370;871;0,1,2;3;9;1;1;1
250582568370;250582568539;169;0,1,2;3;9;1;1;1
250582568539;250582571800;3261;0,1,2;3;9;1;1;1
250582571800;250582571874;74;0,1,2;3;9;1;1;1
250582571874;250582572841;967;0,1,2;3;9;1;1;1
250582572841;250582573032;191;0,1,2;3;9;1;1;1
250582573032;250582573070;38;0,1,2;3;9;1;1;1
250582573070;250582573867;797;0,1,2;3;9;1;1;1
250582573867;250582574197;330;0,1,2;3;9;1;1;1
250582574197;250582574652;455;0,1,2;3;9;1;1;1
250582574652;250582574728;76;0,1,2;3;9;1;1;1
250582574728;250582574935;207;0,1,2;3;9;1;1;1
250582574935;250582576054;1119;0,1,2;3;9;1;1;1
250582576054;250582576654;600;0,1,2;3;9;1;1;1
250582576654;250582576768;114;0,1,2;3;9;1;1;1
250582576768;250582577341;573;0,1,2;3;9;1;1;1
250582577341;250582580894;3553;0,1,2;3;9;1;1;1
250582580894;250582582429;1535;0,1,2;3;9;1;1;1
250582582429;250582582473;44;0,1,2;3;9;1;1;1
250582582473;250582582958;485;0,1,2;3;9;1;1;1
250582582958;250582582982;24;0,1,2;3;9;1;1;1
250582582982;250582583165;183;0,1,2;3;9;1;1;1
250582583165;250582583761;596;0,1,2;3;9;1;1;1
250582583761;250582587375;3614;0,1,2;3;9;1;1;1
250582587375;250582587657;282;0,1,2;3;9;1;1;1
250582587657;250582587727;70;0,1,2;3;9;1;1;1
250582587727;250582588569;842;0,1,2;3;9;1;1;1
250582588569;250582590603;2034;0,1,2;3;9;1;1;1
250582590603;250582591127;524;0,1,2;3;9;1;1;1
250582591127;250582593354;2227;0,1,2;3;9;1;1;1
250582593354;250582593716;362;0,1,2;3;9;1;1;1
250582593716;250582603901;10185;0,1,2;3;9;1;1;1
250582603901;250582610555;6654;0,1,2;3;9;1;1;1
250582610555;250582617038;6483;0,1,2;3;9;1;1;1
250582617038;250582619833;2795;0,1,2;3;9;1;1;1
250582619833;250582619876;43;0,1,2;3;9;1;1;1
250582619876;250582622934;3058;0,1,2;3;9;1;1;1
250582622934;250582623190;256;0,1,2;3;9;1;1;1
250582623190;250582623225;35;0,1,2;3;9;1;1;1
250582623225;250582623287;62;0,1,2;3;9;1;1;1
250582623287;250582623475;188;0,1,2;3;9;1;1;1
250582623475;250582623477;2;0,1,2;3;9;1;1;1
250582623477;250582623542;65;0,1,2;3;9;1;1;1
250582623542;250582623577;35;0,1,2;3;9;1;1;1
250582623577;250582623709;132;0,1,2;3;9;1;1;1
250582623709;250582623747;38;0,1,2;3;9;1;1;1
250582623747;250582624030;283;0,1,2;3;9;1;1;1
250582624030;250582624060;30;0,1,2;3;9;1;1;1
250582624060;250582630279;6219;0,1,2;3;9;1;1;1
250582630279;250582630840;561;0,1,2;3;9;1;1;1
250582630840;250582630925;85;0,1,2;3;9;1;1;1
250582630925;250582631139;214;0,1,2;3;9;1;1;1
250582631139;250582632221;1082;0,1,2;3;9;1;1;1
250582632221;250582632765;544;0,1,2;3;9;1;1;1
250582632765;250582633211;446;0,1,2;3;9;1;1;1
250582633211;250582634393;1182;0,1,2;3;9;1;1;1
250582634393;250582635753;1360;0,1,2;3;9;1;1;1
250582635753;250582636429;676;0,1,2;3;9;1;1;1
250582636429;250582637094;665;0,1,2;3;9;1;1;1
250582637094;250582637296;202;0,1,2;3;9;1;1;1
250582637296;250582638159;863;0,1,2;3;9;1;1;1
250582638159;250582638321;162;0,1,2;3;9;1;1;1
250582638321;250582638389;68;0,1,2;3;9;1;1;1
250582638389;250582640587;2198;0,1,2;3;9;1;1;1
250582640587;250582642980;2393;0,1,2;3;9;1;1;1
250582642980;250582643034;54;0,1,2;3;9;1;1;1
250582643034;250582644133;1099;0,1,2;3;9;1;1;1
250582644133;250582645237;1104;0,1,2;3;9;1;1;1
250582645237;250582645278;41;0,1,2;3;9;1;1;1
250582645278;250582646467;1189;0,1,2;3;9;1;1;1
250582646467;250582648114;1647;0,1,2;3;9;1;1;1
250582648114;250582648371;257;0,1,2;3;9;1;1;1
250582648371;250582652541;4170;0,1,2;3;9;1;1;1
250582652541;250582654430;1889;0,1,2;3;9;1;1;1
250582654430;250582654505;75;0,1,2;3;9;1;1;1
250582654505;250582654909;404;0,1,2;3;9;1;1;1
250582654909;250582655344;435;0,1,2;3;9;1;1;1
250582655344;250582655460;116;0,1,2;3;9;1;1;1
250582655460;250582655607;147;0,1,2;3;9;1;1;1
250582655607;250582663829;8222;0,1,2;3;9;1;1;1
250582663829;250582664411;582;0,1,2;3;9;1;1;1
250582664411;250582665932;1521;0,1,2;3;9;1;1;1
250582665932;250582666013;81;0,1,2;3;9;1;1;1
250582666013;250582667836;1823;0,1,2;3;9;1;1;1
250582667836;250582668358;522;0,1,2;3;9;1;1;1
250582668358;250582671457;3099;0,1,2;3;9;1;1;1
250582671457;250582671523;66;0,1,2;3;9;1;1;1
250582671523;250582671557;34;0,1,2;3;9;1;1;1
250582671557;250582672958;1401;0,1,2;3;9;1;1;1
250582672958;250582673901;943;0,1,2;3;9;1;1;1
250582673901;250582674173;272;0,1,2;3;9;1;1;1
250582674173;250582675324;1151;0,1,2;3;9;1;1;1
250582675324;250582675766;442;0,1,2;3;9;1;1;1
250582675766;250582680736;4970;0,1,2;3;9;1;1;1
250582680736;250582680843;107;0,1,2;3;9;1;1;1
250582680843;250582681206;363;0,1,2;3;9;1;1;1
250582681206;250582681460;254;0,1,2;3;9;1;1;1
250582681460;250582682987;1527;0,1,2;3;9;1;1;1
250582682987;250582683781;794;0,1,2;3;9;1;1;1
250582683781;250582684441;660;0,1,2;3;9;1;1;1
250582684441;250582684916;475;0,1,2;3;9;1;1;1
250582684916;250582686606;1690;0,1,2;3;9;1;1;1
250582686606;250582688459;1853;0,1,2;3;9;1;1;1
250582688459;250582688630;171;0,1,2;3;9;1;1;1
250582688630;250582689304;674;0,1,2;3;9;1;1;1
250582689304;250582689539;235;0,1,2;3;9;1;1;1
250582689539;250582690331;792;0,1,2;3;9;1;1;1
250582690331;250582690513;182;0,1,2;3;9;1;1;1
250582690513;250582692041;1528;0,1,2;3;9;1;1;1
250582692041;250582692825;784;0,1,2;3;9;1;1;1
250582692825;250582693497;672;0,1,2;3;9;1;1;1
250582693497;250582693710;213;0,1,2;3;9;1;1;1
250582693710;250582693760;50;0,1,2;3;9;1;1;1
250582693760;250582693802;42;0,1,2;3;9;1;1;1
250582693802;250582693974;172;0,1,2;3;9;1;1;1
250582693974;250582694006;32;0,1,2;3;9;1;1;1
250582694006;250582694154;148;0,1,2;3;9;1;1;1
250582694154;250582694250;96;0,1,2;3;9;1;1;1
250582694250;250582694382;132;0,1,2;3;9;1;1;1
250582694382;250582694538;156;0,1,2;3;9;1;1;1
250582694538;250582696639;2101;0,1,2;3;9;1;1;1
250582696639;250582697228;589;0,1,2;3;9;1;1;1
250582697228;250582698746;1518;0,1,2;3;9;1;1;1
250582698746;250582698806;60;0,1,2;3;9;1;1;1
250582698806;250582700303;1497;0,1,2;3;9;1;1;1
250582700303;250582700906;603;0,1,2;3;9;1;1;1
250582700906;250582702699;1793;0,1,2;3;9;1;1;1
250582702699;250582702986;287;0,1,2;3;9;1;1;1
250582702986;250582703396;410;0,1,2;3;9;1;1;1
250582703396;250582703619;223;0,1,2;3;9;1;1;1
250582703619;250582703658;39;0,1,2;3;9;1;1;1
250582703658;250582703764;106;0,1,2;3;9;1;1;1
250582703764;250582703814;50;0,1,2;3;9;1;1;1
250582703814;250582705407;1593;0,1,2;3;9;1;1;1
250582705407;250582707155;1748;0,1,2;3;9;1;1;1
250582707155;250582707262;107;0,1,2;3;9;1;1;1
250582707262;250582707508;246;0,1,2;3;9;1;1;1
250582707508;250582710187;2679;0,1,2;3;9;1;1;1
250582710187;250582710259;72;0,1,2;3;9;1;1;1
250582710259;250582711240;981;0,1,2;3;9;1;1;1
250582711240;250582711290;50;0,1,2;3;9;1;1;1
250582711290;250582711908;618;0,1,2;3;9;1;1;1
250582711908;250582711948;40;0,1,2;3;9;1;1;1
250582711948;250582712444;496;0,1,2;3;9;1;1;1
250582712444;250582713825;1381;0,1,2;3;9;1;1;1
250582713825;250582714198;373;0,1,2;3;9;1;1;1
250582714198;250582714241;43;0,1,2;3;9;1;1;1
250582714241;250582716662;2421;0,1,2;3;9;1;1;1
250582716662;250582716870;208;0,1,2;3;9;1;1;1
250582716870;250582716944;74;0,1,2;3;9;1;1;1
250582716944;250582716987;43;0,1,2;3;9;1;1;1
250582716987;250582717443;456;0,1,2;3;9;1;1;1
250582717443;250582718176;733;0,1,2;3;9;1;1;1
250582718176;250582719057;881;0,1,2;3;9;1;1;1
250582719057;250582721530;2473;0,1,2;3;9;1;1;1
250582721530;250582722822;1292;0,1,2;3;9;1;1;1
250582722822;250582722864;42;0,1,2;3;9;1;1;1
250582722864;250582724118;1254;0,1,2;3;9;1;1;1
250582724118;250582725859;1741;0,1,2;3;9;1;1;1
250582725859;250582726265;406;0,1,2;3;9;1;1;1
250582726265;250582726305;40;0,1,2;3;9;1;1;1
250582726305;250582726848;543;0,1,2;3;9;1;1;1
250582726848;250582727736;888;0,1,2;3;9;1;1;1
250582727736;250582731300;3564;0,1,2;3;9;1;1;1
250582731300;250582731323;23;0,1,2;3;9;1;1;1
250582731323;250582732147;824;0,1,2;3;9;1;1;1
250582732147;250582732572;425;0,1,2;3;9;1;1;1
250582732572;250582733008;436;0,1,2;3;9;1;1;1
250582733008;250582733049;41;0,1,2;3;9;1;1;1
250582733049;250582735019;1970;0,1,2;3;9;1;1;1
250582735019;250582735895;876;0,1,2;3;9;1;1;1
250582735895;250582736063;168;0,1,2;3;9;1;1;1
250582736063;250582739684;3621;0,1,2;3;9;1;1;1
250582739684;250582740756;1072;0,1,2;3;9;1;1;1
250582740756;250582742422;1666;0,1,2;3;9;1;1;1
250582742422;250582742511;89;0,1,2;3;9;1;1;1
250582742511;250582742694;183;0,1,2;3;9;1;1;1
250582742694;250582742818;124;0,1,2;3;9;1;1;1
250582742818;250582742891;73;0,1,2;3;9;1;1;1
250582742891;250582743065;174;0,1,2;3;9;1;1;1
250582743065;250582743424;359;0,1,2;3;9;1;1;1
250582743424;250582743513;89;0,1,2;3;9;1;1;1
250582743513;250582743576;63;0,1,2;3;9;1;1;1
250582743576;250582744107;531;0,1,2;3;9;1;1;1
250582744107;250582744139;32;0,1,2;3;9;1;1;1
250582744139;250582744302;163;0,1,2;3;9;1;1;1
250582744302;250582746389;2087;0,1,2;3;9;1;1;1
250582746389;250582747613;1224;0,1,2;3;9;1;1;1
250582747613;250582747661;48;0,1,2;3;9;1;1;1
250582747661;250582747864;203;0,1,2;3;9;1;1;1
250582747864;250582748169;305;0,1,2;3;9;1;1;1
250582748169;250582748484;315;0,1,2;3;9;1;1;1
250582748484;250582749468;984;0,1,2;3;9;1;1;1
250582749468;250582749517;49;0,1,2;3;9;1;1;1
250582749517;250582749616;99;0,1,2;3;9;1;1;1
250582749616;250582749669;53;0,1,2;3;9;1;1;1
250582749669;250582750028;359;0,1,2;3;9;1;1;1
250582750028;250582753041;3013;0,1,2;3;9;1;1;1
250582753041;250582753128;87;0,1,2;3;9;1;1;1
250582753128;250582753246;118;0,1,2;3;9;1;1;1
250582753246;250582753316;70;0,1,2;3;9;1;1;1
250582753316;250582753380;64;0,1,2;3;9;1;1;1
250582753380;250582753422;42;0,1,2;3;9;1;1;1
250582753422;250582753449;27;0,1,2;3;9;1;1;1
250582753449;250582753512;63;0,1,2;3;9;1;1;1
250582753512;250582753563;51;0,1,2;3;9;1;1;1
250582753563;250582753581;18;0,1,2;3;9;1;1;1
250582753581;250582753687;106;0,1,2;3;9;1;1;1
250582753687;250582753770;83;0,1,2;3;9;1;1;1
250582753770;250582753779;9;0,1,2;3;9;1;1;1
250582753779;250582754953;1174;0,1,2;3;9;1;1;1
250582754953;250582755505;552;0,1,2;3;9;1;1;1
250582755505;250582755569;64;0,1,2;3;9;1;1;1
250582755569;250582756101;532;0,1,2;3;9;1;1;1
250582756101;250582757238;1137;0,1,2;3;9;1;1;1
250582757238;250582757590;352;0,1,2;3;9;1;1;1
250582757590;250582757673;83;0,1,2;3;9;1;1;1
250582757673;250582757756;83;0,1,2;3;9;1;1;1
250582757756;250582757981;225;0,1,2;3;9;1;1;1
250582757981;250582758267;286;0,1,2;3;9;1;1;1
250582758267;250582759060;793;0,1,2;3;9;1;1;1
250582759060;250582760330;1270;0,1,2;3;9;1;1;1
250582760330;250582760494;164;0,1,2;3;9;1;1;1
250582760494;250582760627;133;0,1,2;3;9;1;1;1
250582760627;250582761956;1329;0,1,2;3;9;1;1;1
250582761956;250582762338;382;0,1,2;3;9;1;1;1
250582762338;250582763175;837;0,1,2;3;9;1;1;1
250582763175;250582768241;5066;0,1,2;3;9;1;1;1
250582768241;250582769884;1643;0,1,2;3;9;1;1;1
250582769884;250582772950;3066;0,1,2;3;9;1;1;1
250582772950;250582773702;752;0,1,2;3;9;1;1;1
250582773702;250582775725;2023;0,1,2;3;9;1;1;1
250582775725;250582778478;2753;0,1,2;3;9;1;1;1
250582778478;250582778595;117;0,1,2;3;9;1;1;1
250582778595;250582779060;465;0,1,2;3;9;1;1;1
250582779060;250582779109;49;0,1,2;3;9;1;1;1
250582779109;250582779130;21;0,1,2;3;9;1;1;1
250582779130;250582779266;136;0,1,2;3;9;1;1;1
250582779266;250582779432;166;0,1,2;3;9;1;1;1
250582779432;250582779506;74;0,1,2;3;9;1;1;1
250582779506;250582779535;29;0,1,2;3;9;1;1;1
250582779535;250582779595;60;0,1,2;3;9;1;1;1
250582779595;250582779799;204;0,1,2;3;9;1;1;1
250582779799;250582779801;2;0,1,2;3;9;1;1;1
250582779801;250582779856;55;0,1,2;3;9;1;1;1
250582779856;250582779877;21;0,1,2;3;9;1;1;1
250582779877;250582779921;44;0,1,2;3;9;1;1;1
250582779921;250582783334;3413;0,1,2;3;9;1;1;1
250582783334;250582783511;177;0,1,2;3;9;1;1;1
250582783511;250582783542;31;0,1,2;3;9;1;1;1
250582783542;250582784255;713;0,1,2;3;9;1;1;1
250582784255;250582787671;3416;0,1,2;3;9;1;1;1
250582787671;250582787695;24;0,1,2;3;9;1;1;1
250582787695;250582787720;25;0,1,2;3;9;1;1;1
250582787720;250582787728;8;0,1,2;3;9;1;1;1
250582787728;250582787750;22;0,1,2;3;9;1;1;1
250582787750;250582787798;48;0,1,2;3;9;1;1;1
250582787798;250582787834;36;0,1,2;3;9;1;1;1
250582787834;250582787989;155;0,1,2;3;9;1;1;1
250582787989;250582789780;1791;0,1,2;3;9;1;1;1
250582789780;250582790872;1092;0,1,2;3;9;1;1;1
250582790872;250582791808;936;0,1,2;3;9;1;1;1
250582791808;250582791945;137;0,1,2;3;9;1;1;1
250582791945;250582792275;330;0,1,2;3;9;1;1;1
250582792275;250582792513;238;0,1,2;3;9;1;1;1
250582792513;250582792842;329;0,1,2;3;9;1;1;1
250582792842;250582793044;202;0,1,2;3;9;1;1;1
250582793044;250582793223;179;0,1,2;3;9;1;1;1
250582793223;250582793244;21;0,1,2;3;9;1;1;1
250582793244;250582793400;156;0,1,2;3;9;1;1;1
250582793400;250582793428;28;0,1,2;3;9;1;1;1
250582793428;250582794115;687;0,1,2;3;9;1;1;1
250582794115;250582794408;293;0,1,2;3;9;1;1;1
250582794408;250582794468;60;0,1,2;3;9;1;1;1
250582794468;250582794482;14;0,1,2;3;9;1;1;1
250582794482;250582794498;16;0,1,2;3;9;1;1;1
250582794498;250582794601;103;0,1,2;3;9;1;1;1
250582794601;250582795176;575;0,1,2;3;9;1;1;1
250582795176;250582795402;226;0,1,2;3;9;1;1;1
250582795402;250582795422;20;0,1,2;3;9;1;1;1
250582795422;250582795518;96;0,1,2;3;9;1;1;1
250582795518;250582795646;128;0,1,2;3;9;1;1;1
250582795646;250582795706;60;0,1,2;3;9;1;1;1
250582795706;250582796234;528;0,1,2;3;9;1;1;1
250582796234;250582797528;1294;0,1,2;3;9;1;1;1
250582797528;250582798551;1023;0,1,2;3;9;1;1;1
250582798551;250582798819;268;0,1,2;3;9;1;1;1
250582798819;250582798829;10;0,1,2;3;9;1;1;1
250582798829;250582798915;86;0,1,2;3;9;1;1;1
250582798915;250582798935;20;0,1,2;3;9;1;1;1
250582798935;250582799042;107;0,1,2;3;9;1;1;1
250582799042;250582800793;1751;0,1,2;3;9;1;1;1
250582800793;250582801258;465;0,1,2;3;9;1;1;1
250582801258;250582801339;81;0,1,2;3;9;1;1;1
250582801339;250582802295;956;0,1,2;3;9;1;1;1
250582802295;250582802828;533;0,1,2;3;9;1;1;1
250582802828;250582802966;138;0,1,2;3;9;1;1;1
250582802966;250582803038;72;0,1,2;3;9;1;1;1
250582803038;250582803724;686;0,1,2;3;9;1;1;1
250582803724;250582805460;1736;0,1,2;3;9;1;1;1
250582805460;250582805505;45;0,1,2;3;9;1;1;1
250582805505;250582805885;380;0,1,2;3;9;1;1;1
250582805885;250582805894;9;0,1,2;3;9;1;1;1
250582805894;250582806048;154;0,1,2;3;9;1;1;1
250582806048;250582806530;482;0,1,2;3;9;1;1;1
250582806530;250582806560;30;0,1,2;3;9;1;1;1
250582806560;250582806605;45;0,1,2;3;9;1;1;1
250582806605;250582807545;940;0,1,2;3;9;1;1;1
250582807545;250582807643;98;0,1,2;3;9;1;1;1
250582807643;250582807963;320;0,1,2;3;9;1;1;1
250582807963;250582808479;516;0,1,2;3;9;1;1;1
250582808479;250582809052;573;0,1,2;3;9;1;1;1
250582809052;250582809277;225;0,1,2;3;9;1;1;1
250582809277;250582809643;366;0,1,2;3;9;1;1;1
250582809643;250582809891;248;0,1,2;3;9;1;1;1
250582809891;250582809917;26;0,1,2;3;9;1;1;1
250582809917;250582809966;49;0,1,2;3;9;1;1;1
250582809966;250582809978;12;0,1,2;3;9;1;1;1
250582809978;250582810250;272;0,1,2;3;9;1;1;1
250582810250;250582811160;910;0,1,2;3;9;1;1;1
250582811160;250582811638;478;0,1,2;3;9;1;1;1
250582811638;250582811830;192;0,1,2;3;9;1;1;1
250582811830;250582812438;608;0,1,2;3;9;1;1;1
250582812438;250582812748;310;0,1,2;3;9;1;1;1
250582812748;250582813104;356;0,1,2;3;9;1;1;1
250582813104;250582815820;2716;0,1,2;3;9;1;1;1
